name,hg_19,cb,both
LIX1L,False,True,False
MIR133B,False,True,False
KCNJ11,False,True,False
SNORA1,False,True,False
SIRPD,False,True,False
STK32B,False,True,False
MIR3139,False,True,False
ANKRD37,False,True,False
ARHGEF7-AS1,False,True,False
RN7SL675P,False,True,False
NRARP,False,True,False
RN7SL740P,False,True,False
C2orf81,False,True,False
LINC00314,False,True,False
HRK,False,True,False
CC2D1A,False,True,False
RESF1,False,True,False
ZNF737,False,True,False
PSMA1,False,True,False
ANKRD27,False,True,False
KRT76,False,True,False
RN7SL8P,False,True,False
MAPK10,False,True,False
RN7SL193P,False,True,False
CADPS,False,True,False
MYL6B,False,True,False
HHIPL1,False,True,False
GFOD2,False,True,False
RN7SL861P,False,True,False
RN7SKP182,False,True,False
DUOXA1,False,True,False
IL10,False,True,False
MRPL55,False,True,False
FRMD3,False,True,False
MIR22HG,False,True,False
PRRC2A,False,True,False
DYNC1I1,False,True,False
APLP2,False,True,False
CNGB1,False,True,False
CBLN1,False,True,False
MIR601,False,True,False
OR52H1,False,True,False
LINC00863,False,True,False
RN7SL824P,False,True,False
SNORD116-16,False,True,False
NDST4,False,True,False
SPIN4-AS1,False,True,False
RN7SL670P,False,True,False
CDC42EP5,False,True,False
ZFPL1,False,True,False
RAB35,False,True,False
INHBA-AS1,False,True,False
SHROOM3,False,True,False
MIR3193,False,True,False
MIR1468,False,True,False
RNA5SP135,False,True,False
CSGALNACT1,False,True,False
CYTL1,False,True,False
USP41P,False,True,False
PEX2,False,True,False
SPATA31D3,False,True,False
AKNAD1,False,True,False
HLA-DRA,False,True,False
CTNNA2,False,True,False
ARHGEF37,False,True,False
TBC1D24,False,True,False
CXorf49B,False,True,False
HOXB13,False,True,False
OR13C3,False,True,False
MIR4686,False,True,False
TRIM32,False,True,False
MTARC2,False,True,False
EXOSC3,False,True,False
GTF2H5,False,True,False
RPS28,False,True,False
AAMDC,False,True,False
RN7SL640P,False,True,False
SNORA16A,False,True,False
PTTG1IP,False,True,False
MIR4460,False,True,False
HOXC-AS2,False,True,False
ATP8B2,False,True,False
BTG4,False,True,False
TSC22D1,False,True,False
HHLA2,False,True,False
BAZ1B,False,True,False
LINC00222,False,True,False
HNRNPH3,False,True,False
SNORD18B,False,True,False
NDOR1,False,True,False
ELAPOR2,False,True,False
CEP63,False,True,False
INPP5B,False,True,False
MIR548AK,False,True,False
NKAIN2,False,True,False
TRIM15,False,True,False
FAM110B,False,True,False
LRRD1,False,True,False
ZDHHC22,False,True,False
EFCAB14-AS1,False,True,False
TADA2B,False,True,False
C14orf28,False,True,False
MNX1,False,True,False
CD207,False,True,False
DENND2D,False,True,False
TBX19,False,True,False
POM121L2,False,True,False
SACS-AS1,False,True,False
RNA5SP521,False,True,False
SLC25A53,False,True,False
KCNK6,False,True,False
NUDCD3,False,True,False
ZNF414,False,True,False
GLCE,False,True,False
RBIS,False,True,False
ALDH9A1,False,True,False
FMNL3,False,True,False
OPN5,False,True,False
GPR15LG,False,True,False
SPO11,False,True,False
ARV1,False,True,False
MICU1,False,True,False
TMLHE,False,True,False
GUK1,False,True,False
CCDC63,False,True,False
UGT2A1,False,True,False
BMS1P4,False,True,False
MIR1285-2,False,True,False
PCDHA2,False,True,False
CDC42,False,True,False
RN7SKP294,False,True,False
TMPRSS9,False,True,False
MIR5011,False,True,False
MIR875,False,True,False
UGT1A9,False,True,False
RN7SL702P,False,True,False
GPC3,False,True,False
NDUFB4,False,True,False
SFTPB,False,True,False
RPRD1A,False,True,False
NOPCHAP1,False,True,False
XKR9,False,True,False
ZBTB32,False,True,False
ADA,False,True,False
PRAMEF1,False,True,False
MIR5591,False,True,False
LARS2,False,True,False
CFAP210,False,True,False
MYCBPAP,False,True,False
RNA5SP395,False,True,False
MIR378E,False,True,False
CYP4F11,False,True,False
MIR4666A,False,True,False
COLQ,False,True,False
H2AC7,False,True,False
SAPCD1,False,True,False
VPS13A,False,True,False
LASP1,False,True,False
MIR92B,False,True,False
GARIN5A,False,True,False
HIF1AN,False,True,False
CYP3A4,False,True,False
H4C16,False,True,False
IL17F,False,True,False
B3GALT5,False,True,False
RN7SL720P,False,True,False
CPOX,False,True,False
LOXHD1,False,True,False
ACTRT1,False,True,False
VDR,False,True,False
MIR604,False,True,False
MIR1266,False,True,False
MAN2C1,False,True,False
SEC23IP,False,True,False
COMMD5,False,True,False
SLC13A3,False,True,False
NTS,False,True,False
ELAPOR1,False,True,False
USP17L22,False,True,False
LSMEM2,False,True,False
SCUBE2,False,True,False
KRTAP10-12,False,True,False
SLC16A2,False,True,False
RN7SL564P,False,True,False
RGPD2,False,True,False
LMBR1,False,True,False
MIR708,False,True,False
TMEM44,False,True,False
MS4A18,False,True,False
MTX3,False,True,False
PYGL,False,True,False
RNU7-136P,False,True,False
RDH5,False,True,False
RNA5SP484,False,True,False
MSI2,False,True,False
FFAR3,False,True,False
PAQR3,False,True,False
IQCA1,False,True,False
EPAS1,False,True,False
EMC1,False,True,False
PCBD1,False,True,False
TMEM114,False,True,False
C2orf74,False,True,False
VWA8,False,True,False
MIR3157,False,True,False
ADAM17,False,True,False
HABP4,False,True,False
IGSF23,False,True,False
ITPKB-IT1,False,True,False
SDR42E1,False,True,False
SPAG17,False,True,False
HIC1,False,True,False
FOSL2,False,True,False
HMGB4,False,True,False
TMEM65,False,True,False
FAN1,False,True,False
OR6Q1,False,True,False
ZNF598,False,True,False
COBLL1,False,True,False
PRKCA,False,True,False
MIR4282,False,True,False
RNF152,False,True,False
MIR448,False,True,False
RIMKLA,False,True,False
ERBB4,False,True,False
TRMT6,False,True,False
CCN6,False,True,False
KDSR,False,True,False
DUSP21,False,True,False
EPHX2,False,True,False
SEC14L1,False,True,False
DMAC2,False,True,False
EDA2R,False,True,False
MLLT10,False,True,False
KLHL6-AS1,False,True,False
CAPN11,False,True,False
NLRP8,False,True,False
CGN,False,True,False
LRRK1,False,True,False
EYA4,False,True,False
MIR127,False,True,False
FAM107B,False,True,False
PPEF1,False,True,False
PTGES,False,True,False
OR5J2,False,True,False
RNU4-88P,False,True,False
PRTG,False,True,False
TXNDC15,False,True,False
APOBEC4,False,True,False
SPANXB1,False,True,False
NOP14-AS1,False,True,False
KDM6B,False,True,False
FAM238C,False,True,False
TMEM130,False,True,False
SHISAL2A,False,True,False
BAG3,False,True,False
RN7SL567P,False,True,False
RNU4-30P,False,True,False
SOHLH2,False,True,False
SEC31A,False,True,False
CRYBA4,False,True,False
MAJIN,False,True,False
STC2,False,True,False
MIR373,False,True,False
ARHGAP26-IT1,False,True,False
CIDEC,False,True,False
SARM1,False,True,False
KMO,False,True,False
HELZ,False,True,False
CHMP4C,False,True,False
TIMM8B,False,True,False
MIR3174,False,True,False
SNORD96A,False,True,False
H2BC26,False,True,False
MIR9-1,False,True,False
CALCRL,False,True,False
FAM170A,False,True,False
DOC2B,False,True,False
NANOS1,False,True,False
ADAM33,False,True,False
ABCF2,False,True,False
CHL1-AS1,False,True,False
SLC4A1,False,True,False
COPS9,False,True,False
FAM24B,False,True,False
MAP2K2,False,True,False
EPHA4,False,True,False
ILRUN,False,True,False
RN7SL558P,False,True,False
CLEC17A,False,True,False
RNA5SP356,False,True,False
POGZ,False,True,False
RN7SL460P,False,True,False
KLHDC1,False,True,False
ABCB6,False,True,False
RFNG,False,True,False
SKOR1,False,True,False
KLHL17,False,True,False
LAMC1,False,True,False
MIR3915,False,True,False
GOLGA8G,False,True,False
OCEL1,False,True,False
KRTAP5-2,False,True,False
ESYT3,False,True,False
CCNC,False,True,False
GNB1,False,True,False
PCDHA7,False,True,False
GRM7-AS2,False,True,False
CBX2,False,True,False
PTH,False,True,False
RNA5SP155,False,True,False
MIR3131,False,True,False
TBL1Y,False,True,False
STEAP1,False,True,False
ADAT1,False,True,False
ZNF322,False,True,False
RNF20,False,True,False
SPINK7,False,True,False
TUBGCP5,False,True,False
RNU7-88P,False,True,False
PHF21A,False,True,False
CPO,False,True,False
FOXL2,False,True,False
RTN4,False,True,False
RN7SKP268,False,True,False
KLRD1,False,True,False
CNGA4,False,True,False
CCDC197,False,True,False
HOXD8,False,True,False
NUBP2,False,True,False
TRIM71,False,True,False
KIRREL3,False,True,False
UTRN,False,True,False
GSR,False,True,False
TMEM141,False,True,False
LY6G6E,False,True,False
FIBP,False,True,False
PGAM1,False,True,False
METTL1,False,True,False
CAPN1,False,True,False
ANKRD16,False,True,False
RNA5SP463,False,True,False
TBC1D3H,False,True,False
OR52K2,False,True,False
MYF5,False,True,False
FBXO4,False,True,False
RN7SKP95,False,True,False
RNA5SP478,False,True,False
IPO8,False,True,False
RNF217,False,True,False
CTU2,False,True,False
SH3BP1,False,True,False
GDE1,False,True,False
FCHO2,False,True,False
MSH6,False,True,False
TSPO2,False,True,False
DHFR2,False,True,False
RETNLB,False,True,False
FAM25A,False,True,False
DACT3-AS1,False,True,False
DEPDC1B,False,True,False
SNORA37,False,True,False
VTI1A,False,True,False
RAB3GAP1,False,True,False
TNNC2,False,True,False
QTRT1,False,True,False
IL22RA1,False,True,False
CIP2A,False,True,False
FAM13A,False,True,False
RN7SL274P,False,True,False
DUXAP8,False,True,False
CABIN1,False,True,False
HADHA,False,True,False
SGTB,False,True,False
CCDC32,False,True,False
POLE4,False,True,False
SMIM2-IT1,False,True,False
PCDHB11,False,True,False
KRTAP29-1,False,True,False
YJU2,False,True,False
RNA5SP319,False,True,False
RPL18A,False,True,False
CAMSAP1,False,True,False
L2HGDH,False,True,False
SRGAP1,False,True,False
HTRA3,False,True,False
KIF1C,False,True,False
AGR2,False,True,False
LMAN2,False,True,False
THUMPD3,False,True,False
HLA-G,False,True,False
HNRNPK,False,True,False
LINC00678,False,True,False
DYNC1I2,False,True,False
DBP,False,True,False
PEBP4,False,True,False
ONECUT3,False,True,False
FAM114A1,False,True,False
ELOVL6,False,True,False
OR8K3,False,True,False
EME1,False,True,False
GINS4,False,True,False
CEP120,False,True,False
GPR18,False,True,False
ANP32A,False,True,False
LMAN1,False,True,False
CNOT7,False,True,False
ABCC8,False,True,False
RNU7-70P,False,True,False
SERPINI1,False,True,False
SLC52A2,False,True,False
FAXC,False,True,False
ZNF763,False,True,False
NDUFB5,False,True,False
ASF1A,False,True,False
NOTCH2,False,True,False
RGS17,False,True,False
FAM162B,False,True,False
MIR3147,False,True,False
PKD2L1,False,True,False
TASL,False,True,False
SHC1,False,True,False
MAFF,False,True,False
NAB2,False,True,False
TRA2A,False,True,False
CCN5,False,True,False
CEP170,False,True,False
FAM174C,False,True,False
LONRF2,False,True,False
S100A9,False,True,False
RN7SL869P,False,True,False
CYP4A22,False,True,False
OR6B3,False,True,False
LINC00216,False,True,False
DCAF12,False,True,False
TNFSF13B,False,True,False
ANKRD2,False,True,False
ZNF658,False,True,False
SLC25A10,False,True,False
MIR631,False,True,False
BLOC1S5-TXNDC5,False,True,False
MIR5703,False,True,False
DAZ4,False,True,False
FEN1,False,True,False
TDP2,False,True,False
TDRD5,False,True,False
PECAM1,False,True,False
B3GAT1,False,True,False
APOBEC3D,False,True,False
SPINK8,False,True,False
PPIAL4C,False,True,False
GALM,False,True,False
FIGN,False,True,False
PRKG1-AS1,False,True,False
BCR,False,True,False
CGB7,False,True,False
RNA5S12,False,True,False
ZNF816-ZNF321P,False,True,False
RAB20,False,True,False
POMT2,False,True,False
GUSBP11,False,True,False
RNF128,False,True,False
LRRC2,False,True,False
RN7SL338P,False,True,False
BLACE,False,True,False
CD300A,False,True,False
C16orf86,False,True,False
BHLHE23,False,True,False
ZCCHC12,False,True,False
TMEM238L,False,True,False
CRB1,False,True,False
XKR4,False,True,False
PLCD1,False,True,False
UTS2B,False,True,False
COX7A2,False,True,False
MRO,False,True,False
FAT3,False,True,False
NCR3,False,True,False
MIR4656,False,True,False
RIPK2,False,True,False
NFE2L2,False,True,False
LRTM1,False,True,False
CASP8,False,True,False
PCMTD2,False,True,False
SPANXA2-OT1,False,True,False
ZNF319,False,True,False
TMA16,False,True,False
OR52E4,False,True,False
ACER3,False,True,False
RDH16,False,True,False
ZNF571,False,True,False
MIR34B,False,True,False
USP22,False,True,False
EIF4EBP3,False,True,False
RN7SL622P,False,True,False
TTC39A,False,True,False
RNA5SP37,False,True,False
NXPE4,False,True,False
TMEM64,False,True,False
MRPL41,False,True,False
RN7SKP178,False,True,False
SNRPD3,False,True,False
IL4I1,False,True,False
NPPB,False,True,False
P2RY4,False,True,False
GDF5-AS1,False,True,False
OPN1LW,False,True,False
WDR43,False,True,False
IZUMO1,False,True,False
POLE2,False,True,False
KCTD13,False,True,False
TCEAL3,False,True,False
EFNB2,False,True,False
RTTN,False,True,False
MIR4674,False,True,False
ESM1,False,True,False
OR2H2,False,True,False
WNT8A,False,True,False
JAZF1-AS1,False,True,False
SMYD4,False,True,False
FAM209B,False,True,False
FAM174A,False,True,False
UGT1A1,False,True,False
RPA3,False,True,False
OR5K1,False,True,False
DEFB107B,False,True,False
KNOP1,False,True,False
SPPL2B,False,True,False
MIR181B1,False,True,False
MAP1S,False,True,False
ROR2,False,True,False
SNORA57,False,True,False
PBX1,False,True,False
RN7SL504P,False,True,False
SYP-AS1,False,True,False
QPRT,False,True,False
PROX1-AS1,False,True,False
IGSF1,False,True,False
TRMT11,False,True,False
PPIL2,False,True,False
DIAPH1,False,True,False
SET,False,True,False
CCT5,False,True,False
PTRH2,False,True,False
TLR10,False,True,False
MIR4286,False,True,False
PHACTR2,False,True,False
MAGEB17,False,True,False
VXN,False,True,False
MIR645,False,True,False
TBL1XR1-AS1,False,True,False
DGKD,False,True,False
CPSF4,False,True,False
NDFIP2-AS1,False,True,False
CELF6,False,True,False
MIR4685,False,True,False
SACS,False,True,False
GAS6-DT,False,True,False
SYT11,False,True,False
MAPK8,False,True,False
ANKRD23,False,True,False
WDCP,False,True,False
TBC1D10B,False,True,False
MED12L,False,True,False
CD180,False,True,False
ITGA2B,False,True,False
MIR4418,False,True,False
SNORD115-11,False,True,False
BCL9,False,True,False
NUDT3,False,True,False
RANP2,False,True,False
DOCK9-DT,False,True,False
WNT9A,False,True,False
CWF19L2,False,True,False
NUTM2A,False,True,False
FAM120AOS,False,True,False
MAN2A2,False,True,False
ANKUB1,False,True,False
ARL2,False,True,False
IL3,False,True,False
SPRING1,False,True,False
ABAT,False,True,False
GGT6,False,True,False
SYT14,False,True,False
REG3A,False,True,False
RTF1,False,True,False
ARHGEF7-AS2,False,True,False
SERPINB5,False,True,False
FAM131B,False,True,False
WNT2,False,True,False
SEC24D,False,True,False
LMNA,False,True,False
GOLIM4,False,True,False
STARD13-AS,False,True,False
GP9,False,True,False
LINC00111,False,True,False
GPRIN1,False,True,False
MIR764,False,True,False
ANKMY2,False,True,False
H2AC19,False,True,False
XRCC2,False,True,False
RN7SKP253,False,True,False
RN7SL420P,False,True,False
SMIM10,False,True,False
RN7SL594P,False,True,False
KANK3,False,True,False
TENT4B,False,True,False
HOPX,False,True,False
EFNB3,False,True,False
C9orf78,False,True,False
KRT19,False,True,False
CYLC2,False,True,False
POLR1F,False,True,False
UVRAG,False,True,False
FBXO27,False,True,False
GSPT2,False,True,False
SCGB3A2,False,True,False
GZF1,False,True,False
NR5A1,False,True,False
EN2,False,True,False
DCAF4L1,False,True,False
OR4D9,False,True,False
TRAK1,False,True,False
PTPRE,False,True,False
ZNF532,False,True,False
ERVH48-1,False,True,False
BHLHE40,False,True,False
TMEM88,False,True,False
WDR81,False,True,False
GNB5,False,True,False
USP4,False,True,False
RN7SL786P,False,True,False
UBE3D,False,True,False
CCDC7,False,True,False
ELOA,False,True,False
ZKSCAN2,False,True,False
RXFP3,False,True,False
WNK4,False,True,False
UCN,False,True,False
IL37,False,True,False
HMGB3,False,True,False
RN7SL300P,False,True,False
GALNT7,False,True,False
LINC00641,False,True,False
MIRLET7E,False,True,False
GPR141,False,True,False
ZNF875,False,True,False
TP53TG3,False,True,False
NEK4,False,True,False
RN7SL555P,False,True,False
RC3H2,False,True,False
COPS6,False,True,False
STEEP1,False,True,False
RN7SL145P,False,True,False
ABCA4,False,True,False
OTULINL,False,True,False
CAST,False,True,False
MYLK3,False,True,False
LECT2,False,True,False
LUM,False,True,False
BEX2,False,True,False
RN7SL797P,False,True,False
CCDC61,False,True,False
UBXN8,False,True,False
RNPEPL1,False,True,False
BNC1,False,True,False
DDB2,False,True,False
SORT1,False,True,False
TLX3,False,True,False
VWC2L,False,True,False
DEF8,False,True,False
CD86,False,True,False
GCLC,False,True,False
CCDC92,False,True,False
RN7SL304P,False,True,False
IFFO2,False,True,False
MED21,False,True,False
PIRAT1,False,True,False
SWINGN,False,True,False
SYT17,False,True,False
FBXO48,False,True,False
NOC3L,False,True,False
RN7SL545P,False,True,False
DMRTA1,False,True,False
LINC00482,False,True,False
EVC,False,True,False
NLRP1,False,True,False
CALML4,False,True,False
PEDS1,False,True,False
RNA5SP115,False,True,False
HCP5,False,True,False
PRTN3,False,True,False
TEX22,False,True,False
EPHA7,False,True,False
MAGEC3,False,True,False
EPGN,False,True,False
STUM,False,True,False
TEDC1,False,True,False
OSTM1-AS1,False,True,False
SETD3,False,True,False
WDR11-DT,False,True,False
PTK2,False,True,False
MIR607,False,True,False
DCTN2,False,True,False
SEC61G,False,True,False
TRPM1,False,True,False
C14orf119,False,True,False
ZNF860,False,True,False
SLC7A11,False,True,False
ZC3H6,False,True,False
PSG4,False,True,False
TRIP13,False,True,False
RN7SL73P,False,True,False
EIF2S1,False,True,False
RN7SL660P,False,True,False
RNU1-4,False,True,False
NCKAP5L,False,True,False
SLIRP,False,True,False
EVA1C,False,True,False
RNA5SP439,False,True,False
PTF1A,False,True,False
GPD1L,False,True,False
RN7SL126P,False,True,False
RNY3P9,False,True,False
RN7SKP240,False,True,False
EIF3F,False,True,False
TTC29,False,True,False
TRIM77,False,True,False
C11orf24,False,True,False
IQCF5-AS1,False,True,False
S100P,False,True,False
AADAT,False,True,False
ASTE1,False,True,False
SUN2,False,True,False
MIR5690,False,True,False
